,Formula,Elements,Composition,Symmetry,Crystal system,Density [g/m$^3$],Volume [$\mathring{A}^3$],Bulk modulus[GPa],Shear modulus [GPa],Poisson,Metal,Experimental report
1402,Ca3Al3N5,"[Element Al, Element Ca, Element N]",Ca3 Al3 N5,crystal_system=<CrystalSystem.tri: 'Triclinic'> symbol='P-1' number=2 point_group='-1' symprec=0.1 version='1.16.2',tri,3.0931038653943683,291.20154590329133,112.8890421752682,58.34910905349299,0.27954638693167994,False,False
1403,Sc2CuPt,"[Element Cu, Element Pt, Element Sc]",Sc2 Cu1 Pt1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.338168978780306,69.41179970913501,112.92990116768058,41.15222690524947,0.3375321715833259,True,False
1404,YAl3Ni2,"[Element Al, Element Ni, Element Y]",Y1 Al3 Ni2,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6/mmm' number=191 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,5.076719466768351,281.8564455056772,113.01160691763573,68.09838558597593,0.24910526385818818,True,True
1405,CdInPd2,"[Element Cd, Element In, Element Pd]",Cd1 In1 Pd2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,10.581944568377418,69.05647272839997,113.01248488327042,23.985479832653397,0.4008927086100727,True,False
1406,Ti,[Element Ti],Ti1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6/mmm' number=191 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,4.670172247408194,51.05915967771039,113.07838514256369,60.783385541789954,0.27207286919322815,True,True
1407,Zr6FeSb2,"[Element Fe, Element Sb, Element Zr]",Zr6 Fe1 Sb2,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P-62m' number=189 point_group='-6m2' symprec=0.1 version='1.16.2',hex_,7.267795999174671,193.45526108623352,113.17697002976415,58.116858519407,0.28077259660195825,True,True
1408,Zr2SbP,"[Element P, Element Sb, Element Zr]",Zr2 Sb1 P1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,6.526898870539063,170.55033983293652,113.23828231117042,66.4723136353573,0.25452579467703174,True,True
1409,Al3Ni,"[Element Al, Element Ni]",Al3 Ni1,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,4.058169020834075,228.55073726894787,113.24143738786805,65.77569518446066,0.25668670532969384,True,True
1410,CaPd5,"[Element Ca, Element Pd]",Ca1 Pd5,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6/mmm' number=191 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,8.811404423597937,107.8288858816326,113.4437953784959,49.438620558681514,0.30973925760221505,True,True
1411,ZrAl2,"[Element Al, Element Zr]",Zr1 Al2,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,4.578385553679134,210.63216352527073,113.46085283025604,87.42272226893245,0.1934724995200397,True,True
1412,Hf5Sn3,"[Element Hf, Element Sn]",Hf5 Sn3,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mcm' number=193 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,11.90808988596708,348.2197208166353,113.4618970293904,46.68156960469827,0.3190951250134048,True,True
1413,TiFeSb,"[Element Fe, Element Sb, Element Ti]",Ti1 Fe1 Sb1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='F-43m' number=216 point_group='-43m' symprec=0.1 version='1.16.2',cubic,6.943428230102202,53.922219977914885,113.55241956246512,52.781933696944485,0.2987671231592126,True,True
1414,Zr6FeTe2,"[Element Fe, Element Te, Element Zr]",Zr6 Fe1 Te2,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P-62m' number=189 point_group='-6m2' symprec=0.1 version='1.16.2',hex_,7.430737408041388,191.82328624574757,113.62942950937196,59.8668620681289,0.2759222982696836,True,True
1415,Ga2Pt,"[Element Ga, Element Pt]",Ga2 Pt1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,10.62425612622749,52.2860261791286,113.66220724398693,22.022736376155674,0.40899930311329646,True,True
1416,NiSb,"[Element Ni, Element Sb]",Ni1 Sb1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,8.759008263472381,68.4209699060164,113.66244464081885,49.54187118336493,0.3097125495264537,True,True
1417,LiMnPt2,"[Element Li, Element Mn, Element Pt]",Li1 Mn1 Pt2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,13.482511095703815,55.67522050122987,113.67623799657854,48.56584795490795,0.3130138891858742,True,False
1418,ScAlAu2,"[Element Al, Element Au, Element Sc]",Sc1 Al1 Au2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,11.011252621452817,70.25506896854472,113.86619064004454,22.942837037234057,0.4055957575456791,True,True
1419,MnAlGe,"[Element Al, Element Ge, Element Mn]",Mn1 Al1 Ge1,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/nmm' number=129 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,5.761466410981445,89.09267480794315,113.92276515721193,64.39053889418251,0.26219695309081703,True,True
1420,ZrGa,"[Element Ga, Element Zr]",Zr1 Ga1,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4_1/amd' number=141 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,6.956969242766296,153.66391417064838,113.9281122531031,73.35320681931087,0.23495577085012914,True,True
1421,Pd3S,"[Element Pd, Element S]",Pd3 S1,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Cmcm' number=63 point_group='mmm' symprec=0.1 version='1.16.2',ortho,9.224573992911777,126.48581669387112,113.9411084869138,38.22491362328533,0.34913133508230515,True,True
1422,LiScPt2,"[Element Li, Element Pt, Element Sc]",Li1 Sc1 Pt2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,11.766835480449048,62.38432223929399,113.99667572449704,72.83081988205771,0.2366423828538749,True,False
1423,ScPd,"[Element Pd, Element Sc]",Sc1 Pd1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,6.998013554362672,35.919566840721316,114.01813003571874,38.41804786722103,0.34853811722174627,True,True
1424,Hf3Sb,"[Element Hf, Element Sb]",Hf3 Sb1,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I-4' number=82 point_group='-4' symprec=0.1 version='1.16.2',tet,12.326667137620747,354.1447427944965,114.03667117174811,48.757444339908176,0.3128875529541653,True,True
1425,LiZn2Ir,"[Element Ir, Element Li, Element Zn]",Li1 Zn2 Ir1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,10.232138819584101,53.5506846321963,114.11652510068507,39.86745083427345,0.3435413072622244,True,False
1426,Li2SnN2,"[Element Li, Element N, Element Sn]",Li2 Sn1 N2,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='P-3m1' number=164 point_group='-3m' symprec=0.1 version='1.16.2',trig,5.342798513560203,49.916076814434874,114.1263945959264,85.90789850896525,0.1991227307804623,False,False
1427,NaVO2,"[Element Na, Element O, Element V]",Na1 V1 O2,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3m' number=166 point_group='-3m' symprec=0.1 version='1.16.2',trig,4.23866795387433,41.49912667877256,114.17252380017433,50.3864993176308,0.3076381625715895,True,True
1428,CuBS2,"[Element B, Element Cu, Element S]",Cu1 B1 S2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I-42d' number=122 point_group='-42m' symprec=0.1 version='1.16.2',tet,4.097111183417321,112.25620366222348,114.22235008132097,63.259790694139326,0.2662394390528163,False,True
1429,Mg2SbN3,"[Element Mg, Element N, Element Sb]",Mg2 Sb1 N3,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Cmc2_1' number=36 point_group='mm2' symprec=0.1 version='1.16.2',ortho,4.339000831823242,162.56372011843297,114.24388239822484,58.74718510822305,0.28050952983779864,False,False
1430,Ti2SbP,"[Element P, Element Sb, Element Ti]",Ti2 Sb1 P1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,5.721299316148663,144.22962435372438,114.25237334135478,70.55312104733464,0.24394614249899513,True,True
1431,Ca(NiP)2,"[Element Ca, Element Ni, Element P]",Ca1 Ni2 P2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,5.173497678963362,70.42483795382736,114.25240861061977,74.08602049059286,0.23340330755910912,True,True
1432,NaFeO2,"[Element Fe, Element Na, Element O]",Na1 Fe1 O2,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3m' number=166 point_group='-3m' symprec=0.1 version='1.16.2',trig,4.371676734888313,42.09905783092161,114.25417333685607,72.20015869542337,0.23901210012221927,False,True
1433,CaAl4O7,"[Element Al, Element Ca, Element O]",Ca1 Al4 O7,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='C2/c' number=15 point_group='2/m' symprec=0.1 version='1.16.2',mono,2.8959074073930333,298.17257312386346,114.36718396072116,46.33373865617829,0.32153490021874437,False,True
1434,ZnCu,"[Element Cu, Element Zn]",Zn1 Cu1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.595904802600606,24.911259518441693,114.40115003587282,31.95540707791339,0.3722324964510564,True,True
1435,MgNi2Sn,"[Element Mg, Element Ni, Element Sn]",Mg1 Ni2 Sn1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,7.576872557828488,57.069372437338004,114.49005725365335,45.2181165353855,0.3254972510224822,True,True
1436,RbMnN2,"[Element Mn, Element N, Element Rb]",Rb1 Mn1 N2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='mmm' symprec=0.1 version='1.16.2',cubic,4.271856173623708,1047.4762240042082,114.49554157626858,37.01090605675677,0.35409534992114683,False,False
1437,MgRh,"[Element Mg, Element Rh]",Mg1 Rh1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,7.181663707723546,29.413519419538204,114.63651297885923,58.008662395216774,0.2835057150820757,True,True
1438,NiP3,"[Element Ni, Element P]",Ni1 P3,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Im-3' number=204 point_group='m-3' symprec=0.1 version='1.16.2',cubic,4.262920310840363,236.23440347507827,114.6560090478493,75.30257017315682,0.2305943799001646,True,True
1439,LiPt,"[Element Li, Element Pt]",Li1 Pt1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P-6m2' number=187 point_group='-6m2' symprec=0.1 version='1.16.2',hex_,12.315461355315577,27.23977569748695,114.70717454861911,51.349725045578495,0.3052334074266276,True,True
1440,TiGa,"[Element Ga, Element Ti]",Ti1 Ga1,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/mmm' number=123 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,6.318919501192045,61.802587864795,114.71707604080308,71.62687501523564,0.24159218171408858,True,True
1441,HfAs2,"[Element As, Element Hf]",Hf1 As2,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,9.711960234105439,224.55203370671956,114.73000689144966,74.87347762864738,0.23199713910237255,True,True
1442,ZrCdCu2,"[Element Cd, Element Cu, Element Zr]",Zr1 Cd1 Cu2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.556022585492096,64.18696285475407,114.93102495039884,50.95756894189733,0.30685728599140727,True,True
1443,YCo2,"[Element Co, Element Y]",Y1 Co2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,7.442143821900807,92.27270814035273,114.94345671068376,28.536828953492083,0.3853534977494612,True,True
1444,MgPd2,"[Element Mg, Element Pd]",Mg1 Pd2,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,8.572537595105937,183.74420996353328,114.96090652189346,41.71937602004375,0.3381305617724219,True,True
1445,TiAl,"[Element Al, Element Ti]",Ti1 Al1,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/mmm' number=123 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,3.868788488640576,32.12605775377784,115.05343424776785,69.55592546701432,0.24842101392856536,True,True
1446,HgPd,"[Element Hg, Element Pd]",Hg1 Pd1,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/mmm' number=123 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,14.41030685485461,70.75520375405766,115.10212254801857,34.50205249106928,0.3637389905200321,True,True
1447,Ti3Al,"[Element Al, Element Ti]",Ti3 Al1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,4.276268203576033,132.4795152877581,115.21792393507477,61.058899327316176,0.27480822336826766,True,True
1448,Fe(SiP)4,"[Element Fe, Element P, Element Si]",Fe1 Si4 P4,crystal_system=<CrystalSystem.tri: 'Triclinic'> symbol='P1' number=1 point_group='1' symprec=0.1 version='1.16.2',tri,3.3966395078182927,142.79220689747766,115.23831492452364,90.52759022954136,0.18872502232423696,False,True
1449,CoAs3,"[Element As, Element Co]",Co1 As3,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Im-3' number=204 point_group='m-3' symprec=0.1 version='1.16.2',cubic,6.839789408557092,275.5006481481551,115.32099451894507,82.98701162567812,0.20980179779334854,True,True
1450,Ti2Sn,"[Element Sn, Element Ti]",Ti2 Sn1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,6.526931631863566,109.11486734733852,115.36544744196686,60.12118805102991,0.2779963311950991,True,True
1451,LiZr2Tc,"[Element Li, Element Tc, Element Zr]",Li1 Zr2 Tc1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,6.623504568946907,72.0495708644136,115.41083109426972,28.903714617562393,0.3844271200346037,True,False
1452,Sb2Ru,"[Element Ru, Element Sb]",Sb2 Ru1,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnnm' number=58 point_group='mmm' symprec=0.1 version='1.16.2',ortho,8.86779328609775,129.0524346923498,115.59856792133904,77.18049074902041,0.22694048009818016,False,True
1453,CdAu3,"[Element Au, Element Cd]",Cd1 Au3,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,16.145238293037238,72.33556320040327,115.7173449892708,15.19305763581139,0.43710529846019736,True,True
1454,LiZnN,"[Element Li, Element N, Element Zn]",Li1 Zn1 N1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='F-43m' number=216 point_group='-43m' symprec=0.1 version='1.16.2',cubic,4.982091077680031,28.78282869116706,115.75408757557433,84.89798033148799,0.20532465088400403,False,True
1455,SrHfN2,"[Element Hf, Element N, Element Sr]",Sr1 Hf1 N2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/nmm' number=129 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,7.347672817735369,132.94097552148477,115.78334929088587,45.453206399029575,0.3264275846569566,False,False
1456,CoSbS,"[Element Co, Element S, Element Sb]",Co1 Sb1 S1,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pbca' number=61 point_group='mmm' symprec=0.1 version='1.16.2',ortho,7.023037647410139,402.4393002273977,115.81959334387969,78.76491258264417,0.22280431397584163,False,True
1457,CoCO3,"[Element C, Element Co, Element O]",Co1 C1 O3,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3c' number=167 point_group='-3m' symprec=0.1 version='1.16.2',trig,4.285997319660145,92.16431121165972,115.87450193833865,55.586266073154604,0.29321086708965716,True,True
1458,Li2MgMn3O8,"[Element Li, Element Mg, Element Mn, Element O]",Li2 Mg1 Mn3 O8,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='P4_332' number=212 point_group='432' symprec=0.1 version='1.16.2',cubic,3.8036870434954486,577.999545055977,115.92815820568259,68.31327562383606,0.25373595897494505,False,True
1459,As3Rh,"[Element As, Element Rh]",As3 Rh1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Im-3' number=204 point_group='m-3' symprec=0.1 version='1.16.2',cubic,7.0863476131001,307.1310434213981,116.05717168547059,71.56540774493484,0.24424906224366624,True,True
1460,PuF3,"[Element F, Element Pu]",Pu1 F3,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,9.613022677696431,103.98691882000759,116.07851547289306,31.75119049156625,0.374661978666379,True,True
1461,Y(SiAu)2,"[Element Au, Element Si, Element Y]",Y1 Si2 Au2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,9.755675798667392,91.74629834294608,116.10263988390423,45.425446058883445,0.3269433707622117,True,True
1462,CdAgPd2,"[Element Ag, Element Cd, Element Pd]",Cd1 Ag1 Pd2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,10.85764772722479,66.2400706085874,116.19957921583608,20.837929012994802,0.41539309348463777,True,False
1463,Mn2SiO4,"[Element Mn, Element O, Element Si]",Mn2 Si1 O4,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,4.140242289153002,324.0014486422718,116.21152015488332,50.003797083923686,0.31184526223935644,False,True
1464,NaRhO2,"[Element Na, Element O, Element Rh]",Na1 Rh1 O2,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3m' number=166 point_group='-3m' symprec=0.1 version='1.16.2',trig,6.118637517373269,42.850923866535034,116.30102402145761,64.60067067320477,0.26565869665827047,False,True
1465,LiCuPd2,"[Element Cu, Element Li, Element Pd]",Li1 Cu1 Pd2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.947763097812857,52.58024234432165,116.31708291804782,42.690176910662395,0.33649516836148113,True,False
1466,Ce2C3,"[Element C, Element Ce]",Ce2 C3,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='I-43d' number=220 point_group='-43m' symprec=0.1 version='1.16.2',cubic,7.0926645249711475,296.17579772122406,116.40011401505338,70.49060714183318,0.24806244709928416,True,True
1467,PbO2,"[Element O, Element Pb]",Pb1 O2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4_2/mnm' number=136 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,9.340001787646925,85.05329251846074,116.4959996650505,41.36694718572619,0.3412443762452121,True,True
1468,USi3,"[Element Si, Element U]",U1 Si3,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.330256457760838,64.24382209765132,116.55938335872474,9.847623692438466,0.4589141123769211,True,True
1469,Hf2Ga3,"[Element Ga, Element Hf]",Hf2 Ga3,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Fdd2' number=43 point_group='mm2' symprec=0.1 version='1.16.2',ortho,10.865684955763411,173.04247929954306,116.67385006008323,64.00254748864162,0.2681202090083658,True,True
1470,LiHfPd2,"[Element Hf, Element Li, Element Pd]",Li1 Hf1 Pd2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,10.387402626680947,63.66794263804963,116.7143255394692,21.494264834744392,0.4132449774784455,True,False
1471,ZrCoBi,"[Element Bi, Element Co, Element Zr]",Zr1 Co1 Bi1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='F-43m' number=216 point_group='-43m' symprec=0.1 version='1.16.2',cubic,10.067019071365685,59.23918516043565,116.81632279697368,62.32162313860957,0.27352447915072364,False,True
1472,ZrInCu2,"[Element Cu, Element In, Element Zr]",Zr1 In1 Cu2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.487243337267126,65.17805598712194,116.83432360740478,50.927799596787274,0.30970143540455186,True,True
1473,MgZrAu2,"[Element Au, Element Mg, Element Zr]",Mg1 Zr1 Au2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,11.291063409156703,74.92489878468801,116.83828273463475,32.25901239714926,0.37358457936562994,True,False
1474,ZnCO3,"[Element C, Element O, Element Zn]",Zn1 C1 O3,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3c' number=167 point_group='-3m' symprec=0.1 version='1.16.2',trig,4.4569833415877556,93.45393807406116,116.88754446339105,49.286430353644775,0.3151523475553832,False,True
1475,Li2NiO3,"[Element Li, Element Ni, Element O]",Li2 Ni1 O3,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='C2/m' number=12 point_group='2/m' symprec=0.1 version='1.16.2',mono,4.25723064034632,94.05981968799996,117.02320539366659,80.64028989874126,0.21981084254812236,False,True
1476,Y(CuSi)2,"[Element Cu, Element Si, Element Y]",Y1 Cu2 Si2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,5.812244413523136,77.75774313362784,117.07074927671704,74.97991323498462,0.23610525925349443,True,True
1477,Mn3Al9Si,"[Element Al, Element Mn, Element Si]",Mn3 Al9 Si1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,3.887305265411169,372.2642914560669,117.08972192540432,78.89560447839351,0.22488819424346396,True,True
1478,HfAg,"[Element Ag, Element Hf]",Hf1 Ag1,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/nmm' number=129 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,12.358941234292457,76.94979191613233,117.29622133454671,50.26659624362817,0.31251048582808033,True,True
1479,TaVO5,"[Element O, Element Ta, Element V]",Ta1 V1 O5,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,4.47173837080606,463.2645967944659,117.45122496642932,44.045954130866306,0.33332746461457063,False,True
1480,Li(NiP)2,"[Element Li, Element Ni, Element P]",Li1 Ni2 P2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,4.868537242226078,63.53396045998839,117.49194052555438,41.09329060388434,0.3433821811769884,True,True
1481,LiCoO2,"[Element Co, Element Li, Element O]",Li1 Co1 O2,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3m' number=166 point_group='-3m' symprec=0.1 version='1.16.2',trig,5.121430775621985,31.733696867729034,117.60572212900833,24.954440371393694,0.4009145740774856,False,True
1482,FeSe2,"[Element Fe, Element Se]",Fe1 Se2,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnnm' number=58 point_group='mmm' symprec=0.1 version='1.16.2',ortho,7.205959167435247,98.51988481308271,117.61282761532246,91.79034442298294,0.1903360551762196,False,True
1483,LiGaNi2,"[Element Ga, Element Li, Element Ni]",Li1 Ga1 Ni2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,7.239610233913724,44.509155036484145,117.82620495095875,-17.06006639795207,0.5760662564964275,True,False
1484,ScMnSi,"[Element Mn, Element Sc, Element Si]",Sc1 Mn1 Si1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P-62m' number=189 point_group='-6m2' symprec=0.1 version='1.16.2',hex_,4.298930647637319,148.30308196822327,117.94860825859249,74.84576201646574,0.2381132579139992,True,True
1485,ZrAs,"[Element As, Element Zr]",Zr1 As1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,6.726416529571339,164.06433251987679,117.97373227385913,65.06119416036748,0.2670742414452527,True,True
1486,Ti3Ga,"[Element Ga, Element Ti]",Ti3 Ga1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,5.476464414433232,129.3655209042524,117.99909681923657,55.7107322747929,0.2960349962032609,True,True
1487,SrPt2,"[Element Pt, Element Sr]",Sr1 Pt2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,13.218975445722604,120.03738758882473,118.0271256761601,49.87035165876367,0.31481567678581956,True,True
1488,AgHgPd2,"[Element Ag, Element Hg, Element Pd]",Ag1 Hg1 Pd2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,12.827224293893083,67.48428238370956,118.05159039611864,15.924472513501152,0.4354551513580823,True,False
1489,Sc2CuRu,"[Element Cu, Element Ru, Element Sc]",Sc2 Cu1 Ru1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,6.366075492198763,66.39151480478435,118.0559271683224,46.54906316172042,0.32575328271847614,True,False
1490,Hf5CuSn3,"[Element Cu, Element Hf, Element Sn]",Hf5 Cu1 Sn3,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mcm' number=193 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,11.940486899450683,364.9493528445357,118.21462500236417,62.11586428440235,0.27643282773666666,True,True
